FltyId,Longitude,Latitude,Area,Occ,NumStories,FoundationType,FirstFloorHt,FOUND_TYPE,Cost,ContentCost,GooglePlus
4846,-101.3203377,48.22108244,908,RES2,1,7,2.935,SLAB ON GRADE,37500,18750,85WW6QF4+RH
4847,-101.3228433,48.22130338,1052,RES2,1,7,2.905,SLAB ON GRADE,37500,18750,85WW6QF5+G9
4848,-101.3052553,48.22036489,1794,RES1,1,7,2.88,SLAB ON GRADE,113500,56750,85WW6MXF+FW
4849,-101.3085593,48.22065525,2023,RES1,2,7,1.08,SLAB ON GRADE,111000,55500,85WW6P87+CG
4850,-101.3085761,48.22107901,1506,RES1,1,7,1.05,SLAB ON GRADE,89500,44750,85WW7P72+W5
4851,-101.3111393,48.22428573,1764,RES3A,1,7,1.095,SLAB ON GRADE,88700,44350,85WW6MM8+7W
4852,-101.3113508,48.22427831,1731,RES3A,1,7,1.28,SLAB ON GRADE,90700,45350,85WW6MM8+74
4853,-101.302671,48.2188255,2559,RES1,1,7,1.64,SLAB ON GRADE,127000,63500,85WW6MM6+JP
4854,-101.300946,48.2191775,1012,RES1,1,7,1.42,SLAB ON GRADE,108500,54250,85WW6M8X+XG
4855,-101.303232,48.2193665,3559,RES1,1,7,4.285,SLAB ON GRADE,181000,90500,85WW7M7J+67
4856,-101.298111,48.2198905,1145,RES1,1,7,0.98,SLAB ON GRADE,102000,51000,85WW7M3V+VW
4857,-101.301726,48.224543,948,RES1,1,7,1.345,SLAB ON GRADE,127000,63500,85WW6PRC+P2
4858,-101.299672,48.224562,3724,RES1,2,7,4.42,SLAB ON GRADE,233000,116500,85WW6MW8+PX
4859,-101.2936696,48.21878427,1353,RES1,1,7,1.22,SLAB ON GRADE,84500,42250,85WW7M3W+RJ
4860,-101.2916249,48.21943338,1489,RES1,1,7,1.205,SLAB ON GRADE,117500,58750,85WW7P32+XQ
4861,-101.292264,48.219593,1255,RES1,1,7,1.065,SLAB ON GRADE,82500,41250,85WW7M4V+RJ
4862,-101.2910012,48.22466051,372,RES1,1,7,0.985,SLAB ON GRADE,105000,52500,85WW7M3W+Q9
4863,-101.2804501,48.21970229,2415,RES1,1,7,1.45,SLAB ON GRADE,104600,52300,85WW6MPC+86
4864,-101.2784892,48.22040189,814,RES1,1,7,1.765,SLAB ON GRADE,127000,63500,85WW6PRG+PM
4865,-101.331814,48.240307,1389,COM4,1,7,1.11,SLAB ON GRADE,86500,43250,85WW6MXF+PM
4866,-101.3207593,48.24064334,3356,RES1,1,4,1.86,BASEMENT,99000,49500,85WW6PM4+WH
4867,-101.318847,48.24078323,1379,RES1,1,4,1.5,BASEMENT,83700,41850,85WW6MRP+M5
4868,-101.3207266,48.24098675,4231,RES1,1,4,1.86,BASEMENT,461000,230500,85WW6PF3+HP
4869,-101.3058275,48.2398325,1258,RES1,1,4,1.36,BASEMENT,127000,63500,85WW6MQC+RQ
4870,-101.3065852,48.24122044,1549,RES1,2,7,1.515,SLAB ON GRADE,70600,35300,85WW6MQV+W3
4871,-101.328786,48.2360035,1688,RES1,1,4,1.205,BASEMENT,220500,110250,85WW6P73+X9
4872,-101.3315475,48.2362505,2472,RES1,1,4,1.39,BASEMENT,131100,65550,85WW6MM8+R6
4873,-101.328121,48.23700183,5045,RES1,1,4,6.155,BASEMENT,370000,185000,85WW6PG3+7C
4874,-101.3355296,48.23919679,833,RES1,1,5,1.64,CRAWL SPACE,57500,28750,85WW6MGX+7X
4875,-101.319609,48.238088,1031,RES1,1,4,1.53,BASEMENT,127000,63500,85WW6MQC+QF
4876,-101.3294354,48.23124181,1036,RES1,1,7,1.265,SLAB ON GRADE,25500,12750,85WW6MWR+M6
4877,-101.3166764,48.23024555,7154,RES1,1,7,1.065,SLAB ON GRADE,113800,56900,85WW7P72+4G
4878,-101.3131645,48.2347885,7001,RES1,1,7,1,SLAB ON GRADE,113800,56900,85WW7P72+6G
4879,-101.299102,48.228868,2111,RES1,1,5,1.685,CRAWL SPACE,103500,51750,85WW6P92+JJ
4880,-101.29692,48.229134,1311,RES1,1,7,1.155,SLAB ON GRADE,98500,49250,85WW7M4W+9J
4881,-101.299621,48.2311705,1907,RES3E,1,7,1.34,SLAB ON GRADE,105500,52750,85WW6PJ2+F4
4882,-101.2899848,48.24219877,1191,RES1,1,4,1.55,BASEMENT,85100,42550,85WW6PM8+VR
4883,-101.2897045,48.242617,2282,RES1,1,4,1.125,BASEMENT,482000,241000,85WW6PP7+J8
4884,-101.276882,48.241835,3842,RES1,1,4,1.285,BASEMENT,142500,71250,85WW6MQ8+V6
4885,-101.276751,48.24221,17240,RES1,1,4,11.28,BASEMENT,370000,185000,85WW6PJ6+PV
4886,-101.2926813,48.23246649,4679,RES3E,1,7,5.375,SLAB ON GRADE,429000,214500,85WW6PJ4+XW
4887,-101.2907612,48.23524178,1797,COM1,1,7,1.39,SLAB ON GRADE,107000,53500,85WW7M29+53
4888,-101.288877,48.227017,1391,RES1,1,7,4.705,SLAB ON GRADE,76000,38000,85WW6PX7+H7
4889,-101.2805565,48.2292,1687,RES1,1,7,1.66,SLAB ON GRADE,112900,56450,85WW6PP8+MW
4890,-101.2804249,48.23024868,1396,RES1,1,4,1.185,BASEMENT,63500,31750,85WW6PM4+W2
4891,-101.2805761,48.23035173,1689,RES1,2,7,2.47,SLAB ON GRADE,127000,63500,85WW6MP7+22
4892,-101.2776281,48.2317846,1850,RES1,1,4,1.125,BASEMENT,450000,225000,85WW6P7P+J3
4893,-101.2699856,48.23451807,1813,RES1,1,4,1.31,BASEMENT,450000,225000,85WW6P7P+32
4894,-101.2615302,48.22894849,1618,COM1,1,7,3.11,SLAB ON GRADE,69500,34750,85WW6MXM+79
4895,-101.2682485,48.2302985,843,RES2,1,7,2.845,SLAB ON GRADE,37500,18750,85WW6QC2+QJ
4896,-101.2653089,48.23051338,1194,RES1,1,4,1.61,BASEMENT,85300,42650,85WW6PPH+2M
4897,-101.2682281,48.23062979,451,RES2,1,7,2.95,SLAB ON GRADE,37500,18750,85WW6QC2+QF
4898,-101.343711,48.220819,1438,COM4,1,7,3.92,SLAB ON GRADE,80500,40250,85WW6MXC+RJ
4899,-101.3052451,48.22017784,1896,RES1,1,7,3.72,SLAB ON GRADE,72500,36250,85WW6PX7+J4
4900,-101.307231,48.22127885,1282,RES1,1,7,1.155,SLAB ON GRADE,86500,43250,85WW7M29+3R
4901,-101.3072,48.22167928,1748,RES1,1,7,1.39,SLAB ON GRADE,77500,38750,85WW6PF2+59
4902,-101.3091285,48.2240629,3218,RES1,2,7,5.045,SLAB ON GRADE,166000,83000,85WW6MXF+2X
4903,-101.2997915,48.2189455,3080,RES1,1,7,2.345,SLAB ON GRADE,150500,75250,85WW6PFC+95
4904,-101.290298,48.21883047,1341,RES1,1,7,1.155,SLAB ON GRADE,100500,50250,85WW7M6Q+QH
4905,-101.2795376,48.21849,959,RES1,1,7,0.97,SLAB ON GRADE,57600,28800,85WW6MRM+45
4906,-101.3485323,48.23022921,8042,RES1,1,4,1.28,BASEMENT,695500,347750,85WW6P7M+5M
4907,-101.3271595,48.2402755,5604,RES1,1,4,1.485,BASEMENT,370000,185000,85WW6P7P+59
4908,-101.3216012,48.23964875,1811,RES1,1,4,1.345,BASEMENT,124300,62150,85WW6MPG+G6
4909,-101.3193989,48.24091564,301,RES1,1,4,1.14,BASEMENT,370000,185000,85WW6P7P+58
4910,-101.324992,48.241068,16178,RES1,1,4,2.05,BASEMENT,577500,288750,85WW6MFH+3M
4911,-101.3185975,48.2413615,1268,RES1,1,4,1.405,BASEMENT,108900,54450,85WW6MRM+F5
4912,-101.305561,48.239854,3823,RES1,1,4,3.14,BASEMENT,327000,163500,85WW6P93+9Q
4913,-101.2983,48.24191504,1391,RES1,1,4,1.575,BASEMENT,107400,53700,85WW6MQV+33
4914,-101.337427,48.235103,1911,RES1,2,4,1.81,BASEMENT,127000,63500,85WW6MRF+C9
4915,-101.3357415,48.23539169,2299,RES1,1,4,1.095,BASEMENT,482000,241000,85WW6PHW+R7
4916,-101.3364998,48.23554148,8765,RES1,1,4,1.28,BASEMENT,482000,241000,85WW6PHW+VJ
4917,-101.3181292,48.23433273,1556,COM5,1,7,1.19,SLAB ON GRADE,104000,52000,85WW6PX8+MW
4918,-101.3235355,48.235786,5089,RES1,1,4,1.075,BASEMENT,482000,241000,85WW6PHV+WX
4919,-101.3247215,48.2389618,951,RES1,1,4,1.81,BASEMENT,97300,48650,85WW6PHG+VF
4920,-101.322272,48.2392095,2338,RES1,1,4,2.205,BASEMENT,127000,63500,85WW6MRG+R7
4921,-101.3277711,48.23028758,1127,RES1,2,4,1.545,BASEMENT,91300,45650,85WW6MRX+RV
4922,-101.3201632,48.22890853,644,RES1,2,4,1.515,BASEMENT,43100,21550,85WW6MQF+2R
4923,-101.3192665,48.2295715,1490,RES1,1,4,1.78,BASEMENT,127000,63500,85WW6MP8+54
4924,-101.3073535,48.2350625,1488,RES1,2,7,1.375,SLAB ON GRADE,115500,57750,85WW7M2C+8G
4925,-101.3071012,48.23572852,3762,RES1,1,4,1.515,BASEMENT,194500,97250,85WW6PHV+27
4926,-101.3049552,48.2372876,7414,RES1,1,4,1.36,BASEMENT,482000,241000,85WW6QH3+WJ
4927,-101.2968469,48.23207451,1957,COM1,1,7,4.7,SLAB ON GRADE,83500,41750,85WW6MVF+WJ
4928,-101.3043923,48.23699552,2423,RES1,1,4,2.235,BASEMENT,184500,92250,85WW6PX3+MG
4929,-101.3018095,48.2376525,1417,RES1,1,4,4.45,BASEMENT,166500,83250,85WW6PX3+4C
4930,-101.3061811,48.22507927,3931,RES1,1,7,4.435,SLAB ON GRADE,340000,170000,85WW6PH8+RJ
4931,-101.3126158,48.22948012,35524,RES1,1,4,2.065,BASEMENT,370000,185000,85WW7M6R+FP
4932,-101.3006445,48.229454,1388,RES1,1,5,1.485,CRAWL SPACE,90500,45250,85WW6MFX+3V
4933,-101.2865634,48.24062651,1028,IND2,2,7,1.25,SLAB ON GRADE,89100,44550,85WW6PPM+7C
4934,-101.2779135,48.241667,2003,RES1,1,4,1.105,BASEMENT,105000,52500,85WW6PV6+9Q
4935,-101.2787947,48.24305046,1682,RES1,1,4,1.545,BASEMENT,127000,63500,85WW6MQC+9P
4936,-101.286653,48.23898469,1814,IND2,1,7,2.25,SLAB ON GRADE,74000,37000,85WW6MXP+6X
4937,-101.279333,48.2341485,2442,RES1,2,7,1.405,SLAB ON GRADE,165000,82500,85WW6MWH+W3
4938,-101.2768606,48.23704722,1384,REL1,2,7,1.61,SLAB ON GRADE,99500,49750,85WW6M9X+GV
4939,-101.2818255,48.2382385,1153,RES1,2,4,1.515,BASEMENT,127000,63500,85WW6PRC+8Q
4940,-101.283549,48.225708,1067,RES1,1,7,1.81,SLAB ON GRADE,127000,63500,85WW6PW5+J4
4941,-101.2855205,48.22809017,1377,RES1,1,7,1.155,SLAB ON GRADE,100500,50250,85WW7P42+CG
4942,-101.2724973,48.22925573,1427,RES1,1,4,1.485,BASEMENT,96900,48450,85WW6MQH+4W
4943,-101.272572,48.229803,2249,RES1,1,7,0.965,SLAB ON GRADE,141500,70750,85WW6M8Q+7M
4944,-101.281299,48.23062634,1463,RES1,1,4,1.355,BASEMENT,127000,63500,85WW6MP9+5P
4945,-101.2692165,48.23324339,493,RES1,1,4,1.315,BASEMENT,370000,185000,85WW6PX3+3C
4946,-101.2698215,48.229902,1444,RES2,1,7,2.86,SLAB ON GRADE,12000,6000,85WW6MCH+9F
4947,-101.266065,48.2310255,1811,RES1,1,4,1.92,BASEMENT,116300,58150,85WW6MRG+86
4948,-101.3078659,48.2200552,2322,RES1,2,7,1.03,SLAB ON GRADE,117000,58500,85WW7M4P+FX
4949,-101.3097621,48.22235451,818,RES1,2,7,2.03,SLAB ON GRADE,58500,29250,85WW6MGX+9W
4950,-101.3102831,48.22298315,1395,RES1,2,7,1.185,SLAB ON GRADE,91000,45500,85WW7M4V+XC
4951,-101.3009055,48.22025,668,RES1,1,5,1.47,CRAWL SPACE,43200,21600,85WW6MQH+53
4952,-101.3046853,48.2208966,751,RES1,1,7,2.095,SLAB ON GRADE,116500,58250,85WW6MV8+RP
4953,-101.2916476,48.21910433,1185,RES1,1,7,1.235,SLAB ON GRADE,92000,46000,85WW7M5W+79
4954,-101.293574,48.22085,1625,RES1,1,7,5.045,SLAB ON GRADE,108000,54000,85WW6PX6+Q7
4955,-101.291703,48.2211955,1704,RES1,1,7,1.175,SLAB ON GRADE,86000,43000,85WW7M7X+75
4956,-101.2922955,48.222319,2489,RES1,2,5,2.5,CRAWL SPACE,109500,54750,85WW7M4P+3X
4957,-101.2766107,48.22307703,1072,RES1,2,7,2.925,SLAB ON GRADE,37500,18750,85WW6PHH+XQ
4958,-101.2809409,48.22363793,1035,RES1,2,7,3.05,SLAB ON GRADE,8166,4083,85WW7M9X+QF
4959,-101.2580445,48.22402276,2818,RES1,1,4,1.17,BASEMENT,101300,50650,85WW7PF3+G6
4960,-101.3379065,48.23448688,4742,RES1,1,4,1.265,BASEMENT,55000,27500,85WW7P64+25
4961,-101.328853,48.241406,6726,RES1,1,4,1.08,BASEMENT,132000,66000,85WW7P47+4R
4962,-101.3172835,48.241156,2753,RES1,1,4,1.53,BASEMENT,186000,93000,85WW6MRR+63
4963,-101.3062085,48.242299,1753,RES1,1,4,1.08,BASEMENT,65400,32700,85WW6MQ5+WC
4964,-101.298332,48.2410365,728,RES1,1,4,1.315,BASEMENT,85500,42750,85WW6MPV+RJ
4965,-101.3356465,48.2332265,2879,RES1,1,7,1.11,SLAB ON GRADE,167000,83500,85WW6MQ7+5P
4966,-101.324979,48.2339123,640,RES1,1,4,1.515,BASEMENT,26300,13150,85WW6PJP+83
4967,-101.3195455,48.23541333,3375,RES1,1,4,1.64,BASEMENT,183250,91625,85WW6MQ5+QR
4968,-101.325467,48.2375635,1104,RES1,1,4,1.345,BASEMENT,91100,45550,85WW6MQV+62
4969,-101.3231787,48.23755128,4518,RES1,1,7,1.205,SLAB ON GRADE,236100,118050,85WW6MJM+FG
4970,-101.3302503,48.23132046,2377,RES1,2,4,1.64,BASEMENT,178300,89150,85WW6PP9+5X
4971,-101.307567,48.2391515,59094,RES1,1,4,3.905,BASEMENT,3310000,1655000,85WW6MFP+X3
4972,-101.30901,48.22471506,1502,RES1,1,7,0.94,SLAB ON GRADE,74500,37250,85WW7M7X+JM
4973,-101.2990422,48.22607441,1107,RES1,2,7,1.825,SLAB ON GRADE,100000,50000,85WW6MFW+MW
4974,-101.297979,48.22670328,2115,RES1,2,7,4.035,SLAB ON GRADE,107500,53750,85WW6PX6+F3
4975,-101.300168,48.2276995,1825,RES1,2,5,3.825,CRAWL SPACE,95000,47500,85WW6PX7+VH
4976,-101.29751,48.2283285,1381,RES1,1,5,1.685,CRAWL SPACE,127000,63500,85WW6PR6+J9
4977,-101.3006615,48.2309695,2898,RES1,2,7,5.735,SLAB ON GRADE,148000,74000,85WW7M4M+6G
4978,-101.3006775,48.231231,902,RES1,1,5,1.56,CRAWL SPACE,72500,36250,85WW6PF5+Q3
4979,-101.2766665,48.2415605,1913,RES1,1,5,1.72,CRAWL SPACE,89000,44500,85WW6MCJ+P8
4980,-101.278749,48.2425035,9521,RES1,1,4,2.425,BASEMENT,183250,91625,85WW6MQ6+V3
4981,-101.2836161,48.23856043,4734,RES1,1,4,2.25,BASEMENT,54900,27450,85WW6MQ5+V7
4982,-101.2798898,48.23591301,1073,RES1,2,4,1.375,BASEMENT,127000,63500,85WW6PR4+P7
4983,-101.291722,48.2286645,1513,RES1,1,7,1.28,SLAB ON GRADE,110000,55000,85WW7P32+RG
4984,-101.28973,48.231191,3177,RES1,1,7,3.185,SLAB ON GRADE,171500,85750,85WW6MCV+X4
4985,-101.2793289,48.22668041,1169,RES1,1,7,1.955,SLAB ON GRADE,80000,40000,85WW6MXR+77
4986,-101.2813865,48.22772046,1844,RES1,1,7,1.095,SLAB ON GRADE,94500,47250,85WW7M6W+X7
4987,-101.2687085,48.233769,2234,RES1,1,4,1.095,BASEMENT,523550,261775,85WW6QQ2+7G
4988,-101.2663385,48.23180915,1608,RES1,2,7,2.125,SLAB ON GRADE,107000,53500,85WW6PC5+73
4989,-101.2587094,48.22659988,2967,RES1,1,4,1.265,BASEMENT,489450,244725,85WW6QQ2+FV
4990,-101.309652,48.21994508,2067,RES3A,1,7,1.345,SLAB ON GRADE,138500,69250,85WW6P9F+9V
4991,-101.309843,48.21994377,2549,RES3A,1,7,1.28,SLAB ON GRADE,161500,80750,85WW6P9G+F3
4992,-101.3032692,48.21873261,1473,RES1,1,7,1.03,SLAB ON GRADE,97000,48500,85WW7M7X+HW
4993,-101.294362,48.21931007,922,RES1,1,5,2.045,CRAWL SPACE,58000,29000,85WW6MHX+QG
4994,-101.3003705,48.219517,1340,RES1,1,7,1.575,SLAB ON GRADE,97000,48500,85WW7M3R+QC
4995,-101.3032405,48.2196635,2965,RES1,1,7,1.17,SLAB ON GRADE,177300,88650,85WW6MRH+HM
4996,-101.3017915,48.2203885,1172,RES1,1,7,1.065,SLAB ON GRADE,81500,40750,85WW7M5W+49
4997,-101.3040045,48.22225934,3457,RES1,1,7,5.765,SLAB ON GRADE,186000,93000,85WW7M2M+MJ
4998,-101.300234,48.2238037,1271,RES1,1,7,1.11,SLAB ON GRADE,95500,47750,85WW7M7V+P4
4999,-101.2936385,48.221395,1353,RES1,1,5,1.435,CRAWL SPACE,127000,63500,85WW6MRC+46
5000,-101.292266,48.2220395,1794,RES1,1,7,0.985,SLAB ON GRADE,86000,43000,85WW7M7X+R5
5001,-101.2937478,48.2221796,2397,RES1,1,7,1.545,SLAB ON GRADE,95000,47500,85WW6MFX+37
5002,-101.2909521,48.2233878,1180,RES1,1,7,1.09,SLAB ON GRADE,85000,42500,85WW7M6V+5M
5003,-101.2759654,48.21953838,1295,RES1,1,7,0.985,SLAB ON GRADE,78500,39250,85WW7M6W+24
5004,-101.272835,48.220552,2284,RES1,1,7,4.325,SLAB ON GRADE,125000,62500,85WW6MXV+QW
5005,-101.2794903,48.22195379,2471,RES1,1,7,1.11,SLAB ON GRADE,153500,76750,85WW7M4H+F6
5006,-101.2782468,48.22271559,931,RES1,1,7,0.965,SLAB ON GRADE,71000,35500,85WW7M6X+QX
5007,-101.2595962,48.22049354,1693,IND2,1,7,4.53,SLAB ON GRADE,100000,50000,85WW6MXP+MF
5008,-101.350729,48.22468333,1352,RES1,1,4,1.17,BASEMENT,523550,261775,85WW6QQ2+CV
5009,-101.3496481,48.22856309,2001,COM4,1,7,1.515,SLAB ON GRADE,89000,44500,85WW7P27+28
5010,-101.328091,48.2393345,3469,RES1,1,4,4.42,BASEMENT,149700,74850,85WW6QP2+PH
5011,-101.3215079,48.24079476,4480,RES1,1,4,1.285,BASEMENT,523550,261775,85WW6QQ3+GF
5012,-101.32281,48.2409355,1248,RES1,1,7,1.265,SLAB ON GRADE,73500,36750,85WW7M4Q+46
5013,-101.3207165,48.2413305,943,RES1,1,7,1.17,SLAB ON GRADE,69000,34500,85WW6PG7+HW
5014,-101.3057285,48.240302,1165,RES1,2,4,1.58,BASEMENT,125900,62950,85WW6MQG+GP
5015,-101.2942375,48.2417905,461,RES1,1,4,1.67,BASEMENT,82500,41250,85WW6MQX+8R
5016,-101.336972,48.233221,1824,RES1,1,4,1.64,BASEMENT,90400,45200,85WW6PR2+HV
5017,-101.3369522,48.23498673,1114,RES1,1,7,1,SLAB ON GRADE,98500,49250,85WW7M4W+R9
5018,-101.3332844,48.23536577,2383,RES1,1,4,1.42,BASEMENT,140100,70050,85WW6MJJ+58
5019,-101.329474,48.235444,11483,RES1,1,4,4.64,BASEMENT,489450,244725,85WW6QQ3+Q6
5020,-101.327464,48.2380575,16080,RES1,1,4,4.905,BASEMENT,523550,261775,85WW6QQ3+QF
5021,-101.3342967,48.23844135,2000,RES1,1,7,1.185,SLAB ON GRADE,133500,66750,85WW6M7Q+66
5022,-101.3256155,48.233234,1267,RES1,1,4,1.45,BASEMENT,127000,63500,85WW6PR5+VQ
5023,-101.3166285,48.2338215,2003,COM1,1,7,1.125,SLAB ON GRADE,112000,56000,85WW7M7W+QW
5024,-101.323815,48.23398286,2535,RES1,1,4,1.8,BASEMENT,149700,74850,85WW6QP2+P2
5025,-101.323789,48.234488,955,RES1,1,4,1.375,BASEMENT,127000,63500,85WW6MVQ+P6
5026,-101.322684,48.235844,1630,RES1,1,4,1.8,BASEMENT,127000,63500,85WW6PR9+P3
5027,-101.3208373,48.23587205,602,RES1,1,4,1.14,BASEMENT,149700,74850,85WW6PPX+PX
5028,-101.3216635,48.23887022,490,RES1,1,4,1.23,BASEMENT,523550,261775,85WW6QQ2+57
5029,-101.323222,48.2392035,4560,RES1,1,4,7.235,BASEMENT,149700,74850,85WW6QP2+M8
5030,-101.3301965,48.23036862,15584,RES1,1,4,1.7,BASEMENT,482000,241000,85WW6PP6+CQ
5031,-101.3071085,48.23436,1859,RES1,2,7,4.14,SLAB ON GRADE,137000,68500,85WW6MCJ+79
5032,-101.3105096,48.23449907,23006,RES1,1,4,1.215,BASEMENT,306200,153100,85WW6MQ4+RR
5033,-101.2962679,48.2346032,928,RES3A,1,4,1.89,BASEMENT,134100,67050,85WW6PM8+WC
5034,-101.2997408,48.23808508,1156,RES1,1,4,1.11,BASEMENT,792000,396000,85WW7P52+JR
5035,-101.3010923,48.23827252,1441,RES1,2,4,1.485,BASEMENT,67400,33700,85WW6PJC+PR
5036,-101.2970809,48.23922183,1517,COM1,1,7,1.015,SLAB ON GRADE,99000,49500,85WW7M4V+MM
5037,-101.3052772,48.22480672,2309,RES1,2,7,1.985,SLAB ON GRADE,152500,76250,85WW6P9C+9H
5038,-101.300701,48.229996,887,RES1,1,7,1.155,SLAB ON GRADE,38000,19000,85WW6PW4+X9
5039,-101.3043545,48.230543,1467,RES1,1,7,4.655,SLAB ON GRADE,112000,56000,85WW7P29+77
5040,-101.289709,48.240716,1207,RES1,2,7,1.435,SLAB ON GRADE,138100,69050,85WW6MQW+V3
5041,-101.2847163,48.24145628,1443,RES1,1,4,2.69,BASEMENT,153500,76750,85WW6PW3+MP
5042,-101.2933589,48.24168672,1145,RES1,1,4,1.62,BASEMENT,55100,27550,85WW6PMJ+X6
5043,-101.2758533,48.24074944,1003,RES1,1,4,1.22,BASEMENT,792000,396000,85WW7P52+H6
5044,-101.2746455,48.2423905,1531,RES1,1,7,1.14,SLAB ON GRADE,82500,41250,85WW7M7X+CM
5045,-101.2760953,48.24234791,2942,RES1,2,7,4.205,SLAB ON GRADE,120500,60250,85WW6MWF+J2
5046,-101.2903192,48.23563533,1678,COM10,1,7,1.235,SLAB ON GRADE,79000,39500,85WW6PX7+9M
5047,-101.290608,48.23571306,2439,COM1,1,7,1.19,SLAB ON GRADE,227000,113500,85WW7M3P+4W
5048,-101.2910964,48.23586807,1341,COM1,1,7,1.045,SLAB ON GRADE,91500,45750,85WW7M4Q+8H
5049,-101.2910867,48.23598288,1204,COM1,1,7,1,SLAB ON GRADE,76000,38000,85WW7M6V+94
5050,-101.2911891,48.23609089,1711,COM1,1,7,1.11,SLAB ON GRADE,105000,52500,85WW7M3W+P9
5051,-101.2911971,48.23621886,1353,COM1,1,7,1.06,SLAB ON GRADE,72000,36000,85WW7M5V+MW
5052,-101.2792342,48.23483298,676,RES1,1,4,1.235,BASEMENT,792000,396000,85WW7P52+CC
5053,-101.290114,48.225324,1322,RES1,1,5,1.375,CRAWL SPACE,127000,63500,85WW6PR5+PC
5054,-101.293661,48.229061,1881,RES1,2,7,3.16,SLAB ON GRADE,89000,44500,85WW6PW4+W7
5055,-101.2810792,48.22567233,1073,RES1,1,5,1.47,CRAWL SPACE,127000,63500,85WW6PR4+Q5
5056,-101.2763528,48.22891992,1113,RES1,1,4,1.315,BASEMENT,792000,396000,85WW7P52+VQ
5057,-101.279444,48.22915597,1111,RES1,2,5,1.625,CRAWL SPACE,67500,33750,85WW6MVG+MV
5058,-101.2663415,48.233535,1733,RES1,1,4,1.27,BASEMENT,792000,396000,85WW7P62+22
5059,-101.2714145,48.2350275,2061,RES1,1,4,1.565,BASEMENT,127000,63500,85WW6MRC+G2
5060,-101.2686895,48.2351645,1479,RES1,1,4,1.625,BASEMENT,127000,63500,85WW6MRF+G2
5061,-101.270213,48.2301055,954,RES2,1,7,3,SLAB ON GRADE,37500,18750,85WW6PCX+JP
5062,-101.2678085,48.230294,679,RES2,1,7,3.045,SLAB ON GRADE,37500,18750,85WW6PHH+PM
5063,-101.269013,48.2303915,649,RES2,1,7,3.06,SLAB ON GRADE,37500,18750,85WW6PHJ+X9
5064,-101.2572314,48.22598174,1289,RES1,1,7,1.125,SLAB ON GRADE,95000,47500,85WW7M7R+M4
5065,-101.2589876,48.22714745,1058,RES1,1,4,1.065,BASEMENT,792000,396000,85WW7P52+RR
5066,-101.3199217,48.22175489,1070,RES1,1,7,1.185,SLAB ON GRADE,121500,60750,85WW7M6V+JR
5067,-101.3118421,48.21767119,1165,RES1,2,5,1.935,CRAWL SPACE,72000,36000,85WW6MXM+2C
5068,-101.3146959,48.22159345,1192,RES3A,1,7,0.94,SLAB ON GRADE,55000,27500,85WW6MMV+P8
5069,-101.3146895,48.22171366,2043,RES3A,1,7,2.67,SLAB ON GRADE,18500,9250,85WW6MCP+MC
5070,-101.3147737,48.22181437,2616,RES3A,1,7,1.3,SLAB ON GRADE,140000,70000,85WW6P9F+9X
5071,-101.3147341,48.22152006,2763,COM4,1,7,3,SLAB ON GRADE,150000,75000,85WW7M4M+68
5072,-101.3004725,48.220637,1399,RES1,1,7,1.19,SLAB ON GRADE,89500,44750,85WW7M8V+34
5073,-101.301796,48.2209235,941,RES1,1,7,1.125,SLAB ON GRADE,67500,33750,85WW7M6X+WC
5074,-101.2984175,48.220923,841,RES1,1,5,3.28,CRAWL SPACE,169200,84600,85WW6MMM+79
5075,-101.299056,48.2238195,1134,RES1,1,7,1.08,SLAB ON GRADE,96500,48250,85WW7M4W+95
5076,-101.293004,48.218428,1440,RES1,1,7,1.28,SLAB ON GRADE,95500,47750,85WW6PG6+PX
5077,-101.2595207,48.22059098,1165,IND2,1,7,1.31,SLAB ON GRADE,38500,19250,85WW6PW4+59
5078,-101.3488334,48.23137732,1426,RES1,1,4,1.105,BASEMENT,370000,185000,85WW6PQ6+CR
5079,-101.317271,48.2408035,1053,RES1,1,7,1.015,SLAB ON GRADE,64500,32250,85WW7M6X+QG
5080,-101.3220895,48.242084,2134,RES1,1,4,1.39,BASEMENT,145700,72850,85WW6MM8+MC
5081,-101.3153912,48.241698,1354,RES1,1,4,1.56,BASEMENT,116200,58100,85WW6MRV+WJ
5082,-101.3034192,48.23955291,1633,RES1,1,7,2.53,SLAB ON GRADE,100500,50250,85WW6MWF+C6
5083,-101.3043627,48.24023201,980,RES1,2,7,1.545,SLAB ON GRADE,43600,21800,85WW6PQ8+C7
5084,-101.299511,48.2416045,894,RES1,1,4,1.14,BASEMENT,23000,11500,85WW6MFW+MC
5085,-101.333645,48.233969,956,RES1,1,4,1.325,BASEMENT,64400,32200,85WW6MPW+R4
5086,-101.3282896,48.23623783,691,RES1,1,4,0.985,BASEMENT,24500,12250,85WW6PF6+55
5087,-101.3346209,48.23665601,1221,RES1,1,7,3.715,SLAB ON GRADE,118500,59250,85WW6MCV+GM
5088,-101.3287899,48.2377075,6388,RES1,1,4,1.205,BASEMENT,482000,241000,85WW6PHP+GH
5089,-101.3179612,48.22978928,1060,RES1,1,7,0.985,SLAB ON GRADE,71000,35500,85WW7M7X+48
5090,-101.3077925,48.2343355,345,RES1,1,7,1.015,SLAB ON GRADE,197600,98800,85WW6MW2+VP
5091,-101.307368,48.234365,1871,RES1,2,7,1.575,SLAB ON GRADE,94000,47000,85WW7M2C+35
